text_id,GPEs,neg,neu,pos,compound,evaluation
2160,,0.35,0.65,0.0,-0.6486,negative
2162,,0.481,0.519,0.0,-0.7579,negative
2163,"['Turkey', 'Raqqa']",0.0,0.87,0.13,0.128,positive
2165,,0.0,1.0,0.0,0.0,neutral
2171,,0.231,0.769,0.0,-0.5574,negative
2173,,0.0,0.818,0.182,0.4404,positive
2174,,0.0,1.0,0.0,0.0,neutral
2176,,0.0,1.0,0.0,0.0,neutral
2177,,0.0,1.0,0.0,0.0,neutral
2178,,0.0,1.0,0.0,0.0,neutral
2179,,0.0,0.84,0.16,0.2732,positive
2180,['Guatemala'],0.0,1.0,0.0,0.0,neutral
2181,,0.467,0.533,0.0,-0.5423,negative
2183,,0.171,0.69,0.139,-0.1523,negative
2184,,0.0,0.855,0.145,0.296,positive
2186,,0.0,1.0,0.0,0.0,neutral
2189,,0.153,0.847,0.0,-0.2023,negative
2191,,0.0,1.0,0.0,0.0,neutral
2192,,0.424,0.576,0.0,-0.7096,negative
2195,,0.0,0.826,0.174,0.2263,positive
2197,['Iceland'],0.086,0.679,0.235,0.34,positive
2201,,0.0,1.0,0.0,0.0,neutral
2203,,0.0,1.0,0.0,0.0,neutral
2204,,0.286,0.714,0.0,-0.4215,negative
2209,,0.0,1.0,0.0,0.0,neutral
2210,,0.218,0.495,0.287,0.1779,positive
2211,,0.0,1.0,0.0,0.0,neutral
2214,,0.151,0.32,0.529,0.5746,positive
2215,['D.C.'],0.323,0.677,0.0,-0.7351,negative
2216,['Washington DC'],0.0,1.0,0.0,0.0,neutral
2217,,0.494,0.506,0.0,-0.5994,negative
2218,,0.305,0.593,0.102,-0.5267,negative
2219,,0.213,0.787,0.0,-0.4019,negative
2221,,0.314,0.686,0.0,-0.4939,negative
2222,,0.0,0.86,0.14,0.0772,positive
2224,,0.0,1.0,0.0,0.0,neutral
2226,,0.286,0.714,0.0,-0.34,negative
2232,,0.162,0.739,0.099,-0.2577,negative
2235,,0.407,0.593,0.0,-0.6705,negative
2236,,0.0,1.0,0.0,0.0,neutral
2238,,0.0,1.0,0.0,0.0,neutral
2239,"['US', 'Iran', 'Yemen']",0.0,1.0,0.0,0.0,neutral
2240,,0.459,0.541,0.0,-0.7783,negative
2241,['America'],0.118,0.882,0.0,-0.0516,negative
2242,,0.229,0.5,0.271,0.1531,positive
2244,,0.0,1.0,0.0,0.0,neutral
2245,,0.177,0.576,0.247,0.1779,positive
2247,,0.504,0.496,0.0,-0.7269,negative
2248,,0.0,1.0,0.0,0.0,neutral
2249,['Russia'],0.0,1.0,0.0,0.0,neutral
2252,,0.0,1.0,0.0,0.0,neutral
2253,,0.147,0.733,0.12,-0.1027,negative
2254,,0.0,1.0,0.0,0.0,neutral
2256,,0.354,0.646,0.0,-0.6682,negative
2258,['US'],0.0,1.0,0.0,0.0,neutral
2260,,0.0,0.658,0.342,0.3818,positive
2264,,0.0,0.794,0.206,0.3252,positive
2266,,0.176,0.824,0.0,-0.4939,negative
2267,"['US', 'Mosul']",0.0,1.0,0.0,0.0,neutral
2268,,0.286,0.714,0.0,-0.5859,negative
2271,"['modern MI6', 'Britain']",0.0,0.87,0.13,0.2023,positive
2274,,0.13,0.87,0.0,-0.4019,negative
2279,,0.293,0.707,0.0,-0.4404,negative
2281,,0.0,1.0,0.0,0.0,neutral
2285,,0.291,0.709,0.0,-0.6249,negative
2287,,0.206,0.794,0.0,-0.3818,negative
2289,,0.0,1.0,0.0,0.0,neutral
2291,,0.0,0.707,0.293,0.4404,positive
2292,,0.438,0.433,0.13,-0.8126,negative
2293,,0.363,0.517,0.119,-0.7345,negative
2295,['Arizona'],0.375,0.625,0.0,-0.4588,negative
2296,,0.204,0.725,0.071,-0.4635,negative
2297,,0.333,0.667,0.0,-0.5423,negative
2298,,0.0,1.0,0.0,0.0,neutral
2302,,0.0,0.828,0.172,0.4003,positive
2303,,0.205,0.795,0.0,-0.4767,negative
2306,,0.0,1.0,0.0,0.0,neutral
2309,['Oregon'],0.216,0.784,0.0,-0.5106,negative
2310,,0.0,0.784,0.216,0.5106,positive
2311,,0.0,1.0,0.0,0.0,neutral
2313,,0.172,0.828,0.0,-0.4019,negative
2314,,0.19,0.81,0.0,-0.6124,negative
2319,['Mosul'],0.226,0.348,0.426,0.3182,positive
2321,['Canada'],0.0,0.654,0.346,0.5719,positive
2323,['Saudi Arabia'],0.0,1.0,0.0,0.0,neutral
2324,['US'],0.158,0.705,0.137,-0.128,negative
2326,['China'],0.0,0.779,0.221,0.1779,positive
2327,,0.0,1.0,0.0,0.0,neutral
2330,,0.0,0.573,0.427,0.8271,positive
2332,"['US', 'Yemen']",0.273,0.727,0.0,-0.6705,negative
2333,,0.0,0.584,0.416,0.7506,positive
2334,,0.451,0.549,0.0,-0.8926,negative
2335,,0.347,0.653,0.0,-0.7845,negative
2336,,0.25,0.75,0.0,-0.4588,negative
2339,['Russia'],0.0,1.0,0.0,0.0,neutral
2341,,0.245,0.755,0.0,-0.3818,negative
2342,,0.229,0.453,0.317,0.0431,neutral
2343,,0.0,0.662,0.338,0.6249,positive
2344,"['Iran', 'Russia', 'Syria', 'Moscow']",0.0,1.0,0.0,0.0,neutral
2345,,0.213,0.787,0.0,-0.2263,negative
2347,,0.0,1.0,0.0,0.0,neutral
2348,,0.0,1.0,0.0,0.0,neutral
2354,,0.392,0.608,0.0,-0.7964,negative
2357,,0.315,0.685,0.0,-0.7531,negative
2358,,0.207,0.559,0.235,0.128,positive
2359,['Russia'],0.11,0.89,0.0,-0.1531,negative
2360,['Russia'],0.339,0.661,0.0,-0.7717,negative
2361,,0.0,1.0,0.0,0.0,neutral
2362,,0.0,1.0,0.0,0.0,neutral
2363,,0.0,1.0,0.0,0.0,neutral
2364,,0.0,0.774,0.226,0.5423,positive
2365,,0.417,0.583,0.0,-0.6124,negative
2366,['the United States'],0.0,0.859,0.141,0.4215,positive
2368,,0.174,0.581,0.244,0.2695,positive
2369,['US'],0.0,1.0,0.0,0.0,neutral
2370,,0.13,0.87,0.0,-0.128,negative
2371,,0.176,0.543,0.281,0.368,positive
2373,['Russia'],0.0,0.656,0.344,0.6408,positive
2374,,0.615,0.385,0.0,-0.7906,negative
2379,,0.135,0.706,0.159,0.1027,positive
2380,['US'],0.186,0.814,0.0,-0.4939,negative
2381,,0.25,0.75,0.0,-0.4588,negative
2382,['Russia'],0.0,0.752,0.248,0.5106,positive
2387,,0.233,0.566,0.201,-0.128,negative
2389,,0.113,0.887,0.0,-0.1027,negative
2391,,0.0,1.0,0.0,0.0,neutral
2392,,0.307,0.693,0.0,-0.4767,negative
2393,,0.0,0.672,0.328,0.4449,positive
2395,,0.2,0.8,0.0,-0.128,negative
2397,,0.0,1.0,0.0,0.0,neutral
2398,,0.322,0.678,0.0,-0.2263,negative
2400,['Russia'],0.202,0.674,0.124,-0.3612,negative
2401,,0.703,0.297,0.0,-0.7964,negative
2402,,0.0,0.694,0.306,0.296,positive
2406,['Ukrainian'],0.0,1.0,0.0,0.0,neutral
2407,,0.0,1.0,0.0,0.0,neutral
2413,['India'],0.0,0.865,0.135,0.1027,positive
2415,['U.S.'],0.0,1.0,0.0,0.0,neutral
2417,['North Dakota'],0.35,0.65,0.0,-0.5106,negative
2418,,0.0,1.0,0.0,0.0,neutral
2419,,0.247,0.6,0.153,-0.34,negative
2424,,0.198,0.611,0.191,-0.0258,neutral
2425,['Russia'],0.358,0.642,0.0,-0.5994,negative
2427,,0.0,1.0,0.0,0.0,neutral
2428,,0.0,0.69,0.31,0.5423,positive
2430,,0.293,0.707,0.0,-0.5766,negative
2434,,0.402,0.598,0.0,-0.5719,negative
2435,,0.0,1.0,0.0,0.0,neutral
2436,,0.25,0.536,0.214,-0.1531,negative
2437,,0.203,0.602,0.195,-0.0258,neutral
2439,,0.0,1.0,0.0,0.0,neutral
2444,['Israel'],0.0,1.0,0.0,0.0,neutral
2447,"['Israel', 'Jerusalem']",0.0,0.769,0.231,0.3412,positive
2448,,0.0,1.0,0.0,0.0,neutral
2451,,0.0,1.0,0.0,0.0,neutral
2452,"['Tokyo', 'US']",0.429,0.571,0.0,-0.7184,negative
2453,['Syria'],0.281,0.719,0.0,-0.5994,negative
2455,,0.0,1.0,0.0,0.0,neutral
2456,,0.0,0.602,0.398,0.5106,positive
2458,,0.18,0.82,0.0,-0.5106,negative
2461,,0.146,0.854,0.0,-0.0516,negative
2463,,0.0,1.0,0.0,0.0,neutral
2464,['Fury'],0.171,0.829,0.0,-0.5719,negative
2469,,0.171,0.661,0.168,-0.0129,neutral
2470,['Dakota'],0.154,0.846,0.0,-0.2942,negative
2473,,0.406,0.594,0.0,-0.6249,negative
2474,['America'],0.18,0.721,0.099,-0.4215,negative
2476,['Russia'],0.328,0.672,0.0,-0.5994,negative
2477,,0.0,0.795,0.205,0.2023,positive
2479,,0.0,1.0,0.0,0.0,neutral
2482,,0.0,1.0,0.0,0.0,neutral
2486,,0.327,0.537,0.137,-0.5994,negative
2491,['Russia'],0.321,0.679,0.0,-0.6369,negative
2492,,0.0,0.508,0.492,0.7778,positive
2494,,0.251,0.664,0.085,-0.5423,negative
2498,"['U.S.', 'Russia']",0.0,0.643,0.357,0.6124,positive
2507,['India'],0.0,1.0,0.0,0.0,neutral
2508,,0.0,0.76,0.24,0.6249,positive
2509,,0.0,1.0,0.0,0.0,neutral
2511,,0.413,0.587,0.0,-0.7456,negative
2514,,0.399,0.601,0.0,-0.8633,negative
2515,,0.0,0.796,0.204,0.3182,positive
2519,,0.0,1.0,0.0,0.0,neutral
2522,,0.0,1.0,0.0,0.0,neutral
2524,,0.195,0.805,0.0,-0.1779,negative
2525,,0.0,0.848,0.152,0.5562,positive
2527,,0.219,0.584,0.197,-0.0772,negative
2530,,0.31,0.69,0.0,-0.4019,negative
2531,,0.0,0.902,0.098,0.3612,positive
2534,,0.0,1.0,0.0,0.0,neutral
2537,['Virginia'],0.16,0.84,0.0,-0.2714,negative
2538,,0.235,0.588,0.176,-0.2263,negative
2544,"['US', 'Mosul', 'Syria']",0.0,1.0,0.0,0.0,neutral
2545,"['Mexico', 'Ohio']",0.0,0.791,0.209,0.5719,positive
2546,,0.15,0.85,0.0,-0.3182,negative
2549,,0.0,1.0,0.0,0.0,neutral
2550,,0.0,0.855,0.145,0.296,positive
2554,['North Dakota'],0.105,0.895,0.0,-0.25,negative
2555,['US'],0.358,0.642,0.0,-0.5994,negative
2558,,0.0,1.0,0.0,0.0,neutral
2559,,0.0,0.774,0.226,0.5423,positive
2564,,0.619,0.381,0.0,-0.7579,negative
2568,,0.265,0.513,0.222,-0.128,negative
2576,,0.362,0.638,0.0,-0.5267,negative
2577,['America'],0.0,1.0,0.0,0.0,neutral
2578,,0.261,0.739,0.0,-0.5485,negative
2580,,0.176,0.824,0.0,-0.128,negative
2582,,0.0,1.0,0.0,0.0,neutral
2585,['US'],0.0,1.0,0.0,0.0,neutral
2586,['Liver'],0.0,1.0,0.0,0.0,neutral
2587,,0.22,0.78,0.0,-0.4767,negative
2589,,0.0,0.816,0.184,0.2023,positive
2591,,0.0,0.833,0.167,0.2023,positive
2592,,0.394,0.518,0.088,-0.8271,negative
2594,,0.623,0.377,0.0,-0.872,negative
2595,,0.0,1.0,0.0,0.0,neutral
2597,,0.302,0.698,0.0,-0.7579,negative
2598,,0.0,1.0,0.0,0.0,neutral
2601,,0.521,0.331,0.149,-0.6705,negative
2602,['Syria'],0.223,0.777,0.0,-0.3182,negative
2605,,0.257,0.743,0.0,-0.4215,negative
2608,,0.0,1.0,0.0,0.0,neutral
2610,['Vienna'],0.293,0.707,0.0,-0.4404,negative
2611,,0.275,0.725,0.0,-0.5859,negative
2615,,0.0,0.71,0.29,0.5984,positive
2616,,0.0,1.0,0.0,0.0,neutral
2621,"['Russia', 'US']",0.097,0.903,0.0,-0.1027,negative
2622,,0.0,0.816,0.184,0.5574,positive
2623,,0.266,0.567,0.167,-0.347,negative
2630,,0.0,1.0,0.0,0.0,neutral
2631,['America'],0.215,0.785,0.0,-0.5893,negative
2632,,0.0,1.0,0.0,0.0,neutral
2635,,0.554,0.446,0.0,-0.7351,negative
2636,,0.481,0.519,0.0,-0.5719,negative
2638,['India'],0.0,1.0,0.0,0.0,neutral
2639,['Philadelphia'],0.155,0.62,0.225,0.2263,positive
2645,,0.0,0.892,0.108,0.3182,positive
2646,,0.0,1.0,0.0,0.0,neutral
2647,"['Yemen', 'Ukraine']",0.0,1.0,0.0,0.0,neutral
2650,['Russia'],0.312,0.688,0.0,-0.6739,negative
2651,,0.0,1.0,0.0,0.0,neutral
2652,,0.0,1.0,0.0,0.0,neutral
2654,,0.214,0.714,0.071,-0.5267,negative
2655,,0.0,1.0,0.0,0.0,neutral
2661,,0.623,0.377,0.0,-0.5106,negative
2662,,0.0,1.0,0.0,0.0,neutral
2663,,0.0,1.0,0.0,0.0,neutral
2664,,0.0,0.754,0.246,0.4466,positive
2665,,0.103,0.897,0.0,-0.128,negative
2670,,0.0,1.0,0.0,0.0,neutral
2674,,0.0,1.0,0.0,0.0,neutral
2678,,0.167,0.833,0.0,-0.34,negative
2679,,0.0,1.0,0.0,0.0,neutral
2681,,0.542,0.458,0.0,-0.8074,negative
2683,,0.0,1.0,0.0,0.0,neutral
2685,,0.0,0.588,0.412,0.5994,positive
2686,,0.0,1.0,0.0,0.0,neutral
2688,,0.0,1.0,0.0,0.0,neutral
2690,['US'],0.0,0.777,0.223,0.3182,positive
2691,,0.242,0.44,0.318,0.1759,positive
2693,,0.0,0.661,0.339,0.6249,positive
2694,,0.0,1.0,0.0,0.0,neutral
2695,,0.0,1.0,0.0,0.0,neutral
2699,['Washington'],0.102,0.898,0.0,-0.1779,negative
2700,,0.28,0.72,0.0,-0.5423,negative
2703,,0.0,1.0,0.0,0.0,neutral
2704,,0.167,0.545,0.288,0.4767,positive
2705,,0.0,0.575,0.425,0.5719,positive
2707,,0.286,0.714,0.0,-0.5267,negative
2708,,0.101,0.736,0.163,0.1531,positive
2710,,0.214,0.786,0.0,-0.25,negative
2712,,0.254,0.746,0.0,-0.34,negative
2713,,0.0,1.0,0.0,0.0,neutral
2716,,0.0,1.0,0.0,0.0,neutral
2719,,0.0,1.0,0.0,0.0,neutral
2720,,0.0,1.0,0.0,0.0,neutral
2722,,0.0,1.0,0.0,0.0,neutral
2725,,0.0,1.0,0.0,0.0,neutral
2726,,0.297,0.703,0.0,-0.6408,negative
2729,,0.58,0.42,0.0,-0.7845,negative
2731,,0.173,0.827,0.0,-0.3182,negative
2732,,0.0,0.656,0.344,0.6369,positive
2734,,0.0,1.0,0.0,0.0,neutral
2735,,0.0,1.0,0.0,0.0,neutral
2736,,0.1,0.747,0.154,0.3182,positive
2740,,0.0,1.0,0.0,0.0,neutral
2743,,0.32,0.68,0.0,-0.5106,negative
2745,,0.231,0.769,0.0,-0.2732,negative
2746,,0.105,0.641,0.253,0.4588,positive
2747,"['Vermont', 'Canada']",0.0,1.0,0.0,0.0,neutral
2748,,0.0,1.0,0.0,0.0,neutral
2749,,0.197,0.803,0.0,-0.4019,negative
2750,['Syria'],0.0,1.0,0.0,0.0,neutral
2752,,0.0,0.848,0.152,0.3612,positive
2753,,0.0,1.0,0.0,0.0,neutral
2761,['Japan'],0.191,0.809,0.0,-0.3802,negative
2762,['Cuba'],0.0,1.0,0.0,0.0,neutral
2763,,0.135,0.714,0.151,0.0516,positive
2764,,0.077,0.852,0.071,-0.0516,negative
2768,,0.0,1.0,0.0,0.0,neutral
2769,,0.178,0.593,0.229,0.1739,positive
2771,['US'],0.0,1.0,0.0,0.0,neutral
2777,,0.423,0.577,0.0,-0.5255,negative
2778,,0.0,0.581,0.419,0.3818,positive
2780,['New WikiLeaks Dump'],0.191,0.809,0.0,-0.3818,negative
2782,,0.0,1.0,0.0,0.0,neutral
2783,,0.0,1.0,0.0,0.0,neutral
2784,,0.204,0.796,0.0,-0.3182,negative
2789,,0.0,0.458,0.542,0.7964,positive
2790,,0.144,0.746,0.109,-0.1779,negative
2793,,0.0,1.0,0.0,0.0,neutral
2795,,0.0,1.0,0.0,0.0,neutral
2796,,0.192,0.808,0.0,-0.2263,negative
2797,,0.155,0.636,0.209,0.0516,positive
2803,,0.266,0.629,0.105,-0.3182,negative
2805,['Benghazi'],0.338,0.662,0.0,-0.6249,negative
2808,,0.0,1.0,0.0,0.0,neutral
2810,,0.365,0.635,0.0,-0.6808,negative
2811,,0.0,1.0,0.0,0.0,neutral
2814,,0.0,1.0,0.0,0.0,neutral
2815,,0.0,1.0,0.0,0.0,neutral
2816,['Nevada'],0.42,0.58,0.0,-0.4404,negative
2818,,0.206,0.794,0.0,-0.0772,negative
2822,,0.286,0.714,0.0,-0.6124,negative
2823,,0.0,0.612,0.388,0.5859,positive
2827,,0.0,0.8,0.2,0.25,positive
2828,,0.174,0.826,0.0,-0.2263,negative
2830,"['Moscow', 'Spain']",0.145,0.855,0.0,-0.1779,negative
2831,,0.0,1.0,0.0,0.0,neutral
2833,,0.141,0.859,0.0,-0.3182,negative
2834,,0.217,0.507,0.275,0.2023,positive
2837,,0.0,1.0,0.0,0.0,neutral
2838,['Chance'],0.104,0.896,0.0,-0.1877,negative
2840,,0.0,1.0,0.0,0.0,neutral
2841,,0.0,1.0,0.0,0.0,neutral
2843,,0.0,0.61,0.39,0.4926,positive
2845,,0.346,0.654,0.0,-0.4019,negative
2847,,0.0,1.0,0.0,0.0,neutral
2849,,0.148,0.635,0.217,0.0772,positive
2852,,0.0,0.727,0.273,0.7579,positive
2853,,0.0,1.0,0.0,0.0,neutral
2856,,0.0,1.0,0.0,0.0,neutral
2858,,0.0,1.0,0.0,0.0,neutral
2859,,0.403,0.597,0.0,-0.4019,negative
2861,,0.378,0.479,0.144,-0.6597,negative
2863,,0.306,0.694,0.0,-0.296,negative
2864,,0.649,0.351,0.0,-0.9175,negative
2866,['Russia'],0.328,0.672,0.0,-0.5994,negative
2870,"['Israel', 'Jerusalem']",0.256,0.744,0.0,-0.4767,negative
2876,,0.27,0.73,0.0,-0.516,negative
2880,,0.0,1.0,0.0,0.0,neutral
2883,,0.489,0.511,0.0,-0.7717,negative
2884,,0.591,0.409,0.0,-0.8442,negative
2887,,0.0,1.0,0.0,0.0,neutral
2889,['U.S.'],0.237,0.688,0.075,-0.6046,negative
2894,['Colombia'],0.28,0.72,0.0,-0.5423,negative
2899,,0.091,0.909,0.0,-0.1027,negative
2902,"['US', 'Around Mosul']",0.424,0.576,0.0,-0.7096,negative
2904,,0.227,0.64,0.134,-0.3818,negative
2905,,0.427,0.573,0.0,-0.7717,negative
2907,,0.0,1.0,0.0,0.0,neutral
2910,,0.441,0.559,0.0,-0.743,negative
2911,,0.0,0.648,0.352,0.5859,positive
2913,,0.0,1.0,0.0,0.0,neutral
2914,,0.316,0.684,0.0,-0.7184,negative
2918,"['Iraq', 'US', 'Mosul']",0.0,0.789,0.211,0.4939,positive
2920,,0.16,0.718,0.122,-0.1779,negative
2922,,0.0,1.0,0.0,0.0,neutral
2923,,0.0,0.543,0.457,0.4939,positive
2925,,0.0,1.0,0.0,0.0,neutral
2931,,0.128,0.766,0.107,-0.1045,negative
2932,,0.0,0.62,0.38,0.5994,positive
2933,,0.17,0.539,0.29,0.4404,positive
2935,,0.0,1.0,0.0,0.0,neutral
2936,,0.042,0.586,0.372,0.9158,positive
2941,['US'],0.535,0.465,0.0,-0.8481,negative
2943,,0.194,0.562,0.244,0.2023,positive
2944,,0.0,1.0,0.0,0.0,neutral
2945,,0.0,1.0,0.0,0.0,neutral
2947,['US'],0.158,0.842,0.0,-0.4939,negative
2950,,0.0,1.0,0.0,0.0,neutral
2951,,0.375,0.625,0.0,-0.5574,negative
2952,,0.207,0.793,0.0,-0.4824,negative
2953,,0.0,1.0,0.0,0.0,neutral
2957,,0.103,0.753,0.144,0.1531,positive
2959,,0.0,0.748,0.252,0.5719,positive
2962,,0.31,0.69,0.0,-0.4019,negative
2963,,0.0,1.0,0.0,0.0,neutral
2964,['Nevada'],0.385,0.615,0.0,-0.7845,negative
2974,,0.192,0.5,0.308,0.34,positive
2975,,0.0,1.0,0.0,0.0,neutral
2977,,0.0,1.0,0.0,0.0,neutral
2978,,0.0,1.0,0.0,0.0,neutral
2980,['Paris'],0.161,0.333,0.506,0.7351,positive
2982,,0.0,1.0,0.0,0.0,neutral
2985,,0.0,0.794,0.206,0.3252,positive
2986,,0.27,0.5,0.23,-0.1027,negative
2988,,0.0,1.0,0.0,0.0,neutral
2989,,0.0,0.93,0.07,0.0516,positive
2990,,0.178,0.822,0.0,-0.3818,negative
2992,,0.211,0.651,0.138,-0.2244,negative
2996,,0.239,0.761,0.0,-0.296,negative
2999,,0.0,0.841,0.159,0.1779,positive
3000,,0.0,0.707,0.293,0.4404,positive
3001,,0.0,1.0,0.0,0.0,neutral
3002,,0.0,0.879,0.121,0.296,positive
3003,,0.279,0.605,0.116,-0.5423,negative
3004,,0.098,0.606,0.295,0.5574,positive
3007,['Italy'],0.194,0.806,0.0,-0.5574,negative
3008,,0.0,1.0,0.0,0.0,neutral
3010,,0.0,0.444,0.556,0.8176,positive
3011,,0.23,0.4,0.37,0.34,positive
3013,,0.726,0.274,0.0,-0.6486,negative
3015,,0.0,1.0,0.0,0.0,neutral
3019,,0.0,1.0,0.0,0.0,neutral
3021,,0.0,0.701,0.299,0.5719,positive
3023,,0.0,1.0,0.0,0.0,neutral
3024,,0.0,1.0,0.0,0.0,neutral
3025,,0.0,1.0,0.0,0.0,neutral
3027,,0.0,1.0,0.0,0.0,neutral
3028,['Mexico'],0.0,0.812,0.188,0.5719,positive
3030,,0.0,1.0,0.0,0.0,neutral
3031,,0.225,0.775,0.0,-0.4939,negative
3033,,0.0,1.0,0.0,0.0,neutral
3035,,0.364,0.636,0.0,-0.6124,negative
3036,,0.0,1.0,0.0,0.0,neutral
3038,,0.192,0.808,0.0,-0.228,negative
3040,,0.162,0.593,0.245,0.0289,neutral
3041,,0.0,0.815,0.185,0.5267,positive
3042,['Populism'],0.231,0.769,0.0,-0.5994,negative
3043,,0.0,1.0,0.0,0.0,neutral
3047,,0.327,0.673,0.0,-0.34,negative
3051,,0.263,0.737,0.0,-0.6841,negative
3054,,0.224,0.56,0.216,-0.0516,negative
3056,,0.202,0.798,0.0,-0.368,negative
3058,,0.132,0.868,0.0,-0.4939,negative
3059,['U.S'],0.256,0.744,0.0,-0.4767,negative
3061,['Texas'],0.35,0.65,0.0,-0.8192,negative
3063,,0.191,0.809,0.0,-0.3818,negative
3065,['Mosul'],0.139,0.861,0.0,-0.2732,negative
3068,,0.0,1.0,0.0,0.0,neutral
3072,,0.0,0.734,0.266,0.4404,positive
3074,,0.0,1.0,0.0,0.0,neutral
3076,['Kenya'],0.448,0.552,0.0,-0.8941,negative
3079,,0.201,0.686,0.113,-0.4215,negative
3083,,0.189,0.811,0.0,-0.5413,negative
3085,['Mosul'],0.194,0.806,0.0,-0.34,negative
3086,,0.344,0.255,0.401,0.2263,positive
3087,,0.0,1.0,0.0,0.0,neutral
3088,,0.439,0.561,0.0,-0.7391,negative
3090,,0.0,1.0,0.0,0.0,neutral
3091,,0.0,1.0,0.0,0.0,neutral
3092,,0.0,0.867,0.133,0.3182,positive
3093,,0.0,1.0,0.0,0.0,neutral
3096,,0.349,0.651,0.0,-0.7034,negative
3097,,0.0,1.0,0.0,0.0,neutral
3098,,0.342,0.658,0.0,-0.3818,negative
3101,,0.0,1.0,0.0,0.0,neutral
3104,,0.0,0.608,0.392,0.7003,positive
3105,,0.0,1.0,0.0,0.0,neutral
3106,,0.0,1.0,0.0,0.0,neutral
3108,,0.0,1.0,0.0,0.0,neutral
3109,,0.043,0.698,0.259,0.7579,positive
3111,,0.208,0.792,0.0,-0.2732,negative
3112,,0.213,0.787,0.0,-0.2263,negative
3114,,0.155,0.56,0.284,0.4588,positive
3115,,0.433,0.567,0.0,-0.8555,negative
3116,,0.0,1.0,0.0,0.0,neutral
3117,['Germany'],0.283,0.717,0.0,-0.743,negative
3120,,0.091,0.909,0.0,-0.1027,negative
3121,['Honduras'],0.273,0.727,0.0,-0.4588,negative
3126,['North Dakota'],0.0,1.0,0.0,0.0,neutral
3128,,0.0,1.0,0.0,0.0,neutral
3129,,0.0,0.909,0.091,0.4215,positive
3130,"['Saudi Arabia’s', 'Jeddah']",0.211,0.789,0.0,-0.34,negative
3131,,0.225,0.775,0.0,-0.4939,negative
3132,,0.0,1.0,0.0,0.0,neutral
3133,,0.0,0.729,0.271,0.3818,positive
3134,,0.0,1.0,0.0,0.0,neutral
3135,['Vatican'],0.176,0.676,0.149,-0.1027,negative
3137,,0.0,1.0,0.0,0.0,neutral
3138,,0.438,0.562,0.0,-0.5994,negative
3140,['US'],0.104,0.66,0.236,0.4215,positive
3145,,0.278,0.722,0.0,-0.4019,negative
3147,['Russia'],0.0,1.0,0.0,0.0,neutral
3150,['Russia'],0.0,0.826,0.174,0.2732,positive
3152,,0.179,0.821,0.0,-0.34,negative
3154,"['China', 'U.S.']",0.0,1.0,0.0,0.0,neutral
3156,,0.0,1.0,0.0,0.0,neutral
3159,,0.0,1.0,0.0,0.0,neutral
3162,,0.0,1.0,0.0,0.0,neutral
3163,,0.0,0.804,0.196,0.296,positive
3164,,0.39,0.61,0.0,-0.4926,negative
3165,,0.0,1.0,0.0,0.0,neutral
3173,,0.0,0.851,0.149,0.2732,positive
3174,,0.255,0.745,0.0,-0.5803,negative
3175,"['China', 'the United States']",0.111,0.655,0.235,0.4648,positive
3176,,0.0,1.0,0.0,0.0,neutral
3179,,0.0,1.0,0.0,0.0,neutral
3180,['France'],0.0,1.0,0.0,0.0,neutral
3181,,0.0,0.87,0.13,0.2023,positive
3183,['Israel'],0.0,0.745,0.255,0.34,positive
3187,,0.0,1.0,0.0,0.0,neutral
3189,,0.248,0.752,0.0,-0.6808,negative
3190,"['U.S.', 'Mexico']",0.0,1.0,0.0,0.0,neutral
3193,,0.216,0.784,0.0,-0.296,negative
3194,['New Eastern Outlook'],0.0,1.0,0.0,0.0,neutral
3200,,0.0,1.0,0.0,0.0,neutral
3202,,0.259,0.741,0.0,-0.4215,negative
3203,,0.0,1.0,0.0,0.0,neutral
3204,"['Russia', 'US']",0.097,0.903,0.0,-0.1027,negative
3208,,0.0,0.753,0.247,0.3182,positive
3216,,0.0,1.0,0.0,0.0,neutral
3217,,0.0,1.0,0.0,0.0,neutral
3218,,0.0,1.0,0.0,0.0,neutral
3219,"['US', 'North Korea']",0.155,0.845,0.0,-0.296,negative
3222,,0.37,0.63,0.0,-0.6908,negative
3223,"['Russia', 'U.S.', 'Banana Republic']",0.2,0.8,0.0,-0.4588,negative
3224,,0.165,0.691,0.144,-0.1027,negative
3225,,0.0,1.0,0.0,0.0,neutral
3227,,0.263,0.737,0.0,-0.3612,negative
3228,['Israel'],0.0,0.769,0.231,0.3182,positive
3230,['Israel'],0.0,1.0,0.0,0.0,neutral
3231,,0.236,0.764,0.0,-0.5719,negative
3232,,0.0,0.845,0.155,0.296,positive
3233,['China'],0.152,0.762,0.086,-0.34,negative
3235,,0.0,1.0,0.0,0.0,neutral
3236,,0.0,1.0,0.0,0.0,neutral
3237,,0.0,0.5,0.5,0.25,positive
3240,,0.372,0.628,0.0,-0.7118,negative
3242,"['Russia', 'China']",0.0,1.0,0.0,0.0,neutral
3244,,0.351,0.486,0.162,-0.6705,negative
3248,,0.441,0.559,0.0,-0.743,negative
3250,,0.0,0.834,0.166,0.1511,positive
3251,['BRICS'],0.0,0.859,0.141,0.2411,positive
3256,,0.0,1.0,0.0,0.0,neutral
3261,,0.0,1.0,0.0,0.0,neutral
3264,,0.199,0.612,0.189,-0.0516,negative
3266,,0.0,0.714,0.286,0.5859,positive
3267,,0.155,0.683,0.161,0.0258,neutral
